"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 송파구 송파동","243","0243","0000","래미안송파파인탑","87.01","202301","16","144,000","14","2012","오금로32길 31","","중개거래","서울 송파구"
"서울특별시 송파구 송파동","162","0162","0000","송파삼성래미안아파트","126.4","202301","26","145,000","3","2001","오금로32길 14","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","202301","3","172,000","22","2008","올림픽로 435","","중개거래","서울 서초구, 서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","202301","5","165,000","30","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","202301","9","170,000","9","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","121.63","202301","11","250,000","23","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.86","202301","11","149,000","13","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","35.24","202301","13","85,000","7","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","202301","19","177,000","26","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","202301","19","170,000","36","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.95","202301","19","150,000","13","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.64","202301","20","145,000","24","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","202301","20","172,000","9","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","202301","21","173,000","16","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","202301","25","178,000","12","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.64","202301","25","152,000","19","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.79","202301","25","180,000","12","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.64","202301","26","150,000","23","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","84.9","202301","31","170,000","20","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 신천동","17","0017","0000","파크리오","59.95","202301","31","155,500","18","2008","올림픽로 435","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","130.93","202301","6","129,000","11","1984","오금로35길 17","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","170.32","202301","14","182,000","3","1984","오금로35길 17","","중개거래","서울 송파구"
"서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.98","202301","17","145,000","6","1984","오금로35길 17","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202301","12","175,000","20","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202301","12","175,300","12","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.82","202301","18","176,000","25","2006","잠실로 88","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202301","12","199,000","4","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202301","16","203,300","20","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","124.22","202301","18","287,000","25","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202301","20","205,000","12","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","202301","20","195,000","29","2008","올림픽로 135","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","134.485","202301","19","330,000","7","1986","올림픽로4길 15","","중개거래","서울 강남구, 서울 송파구"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","202301","6","170,000","5","1981","올림픽로4길 42","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202301","10","150,000","12","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","202301","18","205,000","24","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202301","28","160,000","18","2008","올림픽로 99","20230208","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202301","28","156,000","4","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202301","28","160,000","18","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202301","30","187,000","4","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202301","30","198,000","21","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202301","3","217,500","1","1978","송파대로 567","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202301","5","227,600","14","1978","송파대로 567","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202301","5","198,350","2","1978","송파대로 567","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202301","13","238,600","11","1978","송파대로 567","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202301","14","247,600","9","1978","송파대로 567","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","202301","14","232,300","14","1978","송파대로 567","","중개거래","서울 서초구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202301","14","238,600","12","1978","송파대로 567","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","202301","14","244,600","11","1978","송파대로 567","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202301","25","229,500","1","1978","송파대로 567","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202301","26","247,100","11","1978","송파대로 567","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","114.7","202301","10","247,000","7","2007","잠실로 62","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.97","202301","11","177,000","13","2007","잠실로 62","","중개거래","서울 서초구, 서울 송파구"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","149.45","202301","14","285,000","6","2007","잠실로 62","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","114.7","202301","16","231,000","6","2007","잠실로 62","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.97","202301","16","179,000","8","2007","잠실로 62","","중개거래","서울 강남구, 서울 송파구"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","202301","19","182,500","4","2007","잠실로 62","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","149.45","202301","20","340,000","24","2007","잠실로 62","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","202301","28","185,000","13","2007","잠실로 62","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","59.88","202301","31","121,000","11","2007","잠실로 62","","직거래","-"
"서울특별시 송파구 장지동","879","0879","0000","송파더센트레","51.77","202301","9","76,500","9","2013","위례광장로 163","","중개거래","서울 송파구"
"서울특별시 송파구 장지동","879","0879","0000","송파더센트레","59.96","202301","13","90,000","6","2013","위례광장로 163","","중개거래","서울 송파구"
"서울특별시 송파구 장지동","879","0879","0000","송파더센트레","51.77","202301","14","75,800","5","2013","위례광장로 163","","중개거래","서울 송파구"
"서울특별시 송파구 장지동","879","0879","0000","송파더센트레","51.77","202301","15","80,000","15","2013","위례광장로 163","","중개거래","서울 송파구"
